"id_delito","tipo","uso_arma","barrio"
"38330","Hurto","NO","PARQUE AVELLANEDA"
"38331","Hurto","NO","PARQUE AVELLANEDA"
"38332","Hurto","NO","PARQUE AVELLANEDA"
"38333","Hurto","NO","PARQUE AVELLANEDA"
"38334","Hurto","NO","PARQUE AVELLANEDA"
"38335","Hurto","NO","PARQUE AVELLANEDA"
"38336","Hurto","NO","PARQUE AVELLANEDA"
"38337","Hurto","NO","PARQUE AVELLANEDA"
"38340","Hurto","NO","PARQUE AVELLANEDA"
"38342","Hurto","NO","PARQUE AVELLANEDA"
"38344","Hurto","NO","PARQUE AVELLANEDA"
"38345","Hurto","NO","PARQUE AVELLANEDA"
"38346","Hurto","NO","PARQUE AVELLANEDA"
"38347","Hurto","NO","PARQUE AVELLANEDA"
"38348","Hurto","NO","PARQUE AVELLANEDA"
"38355","Hurto","NO","PARQUE AVELLANEDA"
"38356","Hurto","NO","PARQUE AVELLANEDA"
"38358","Hurto","NO","PARQUE AVELLANEDA"
"38359","Hurto","NO","PARQUE AVELLANEDA"
"38364","Hurto","NO","PARQUE AVELLANEDA"
"38367","Hurto","NO","PARQUE AVELLANEDA"
"39831","Hurto","NO","PARQUE AVELLANEDA"
"39834","Hurto","NO","PARQUE AVELLANEDA"
"39835","Hurto","NO","PARQUE AVELLANEDA"
"39837","Hurto","NO","PARQUE AVELLANEDA"
"39865","Hurto","NO","PARQUE AVELLANEDA"
"40502","Hurto","NO","PARQUE AVELLANEDA"
"40584","Hurto","NO","PARQUE AVELLANEDA"
"40739","Hurto","NO","PARQUE AVELLANEDA"
"40973","Hurto","NO","PARQUE AVELLANEDA"
"41000","Hurto","NO","PARQUE AVELLANEDA"
"41236","Hurto","NO","PARQUE AVELLANEDA"
"41241","Hurto","NO","PARQUE AVELLANEDA"
"41834","Hurto","NO","PARQUE AVELLANEDA"
"42056","Hurto","NO","PARQUE AVELLANEDA"
"42063","Hurto","NO","PARQUE AVELLANEDA"
"42064","Hurto","NO","PARQUE AVELLANEDA"
"42069","Hurto","NO","PARQUE AVELLANEDA"
"42070","Hurto","NO","PARQUE AVELLANEDA"
"42074","Hurto","NO","PARQUE AVELLANEDA"
"42075","Hurto","NO","PARQUE AVELLANEDA"
"42079","Hurto","NO","PARQUE AVELLANEDA"
"42081","Hurto","NO","PARQUE AVELLANEDA"
"42084","Hurto","NO","PARQUE AVELLANEDA"
"42085","Hurto","NO","PARQUE AVELLANEDA"
"42090","Hurto","NO","PARQUE AVELLANEDA"
"42095","Hurto","NO","PARQUE AVELLANEDA"
"42101","Hurto","NO","PARQUE AVELLANEDA"
"42102","Hurto","NO","PARQUE AVELLANEDA"
"42105","Hurto","NO","PARQUE AVELLANEDA"
"42106","Hurto","NO","PARQUE AVELLANEDA"
"42110","Hurto","NO","PARQUE AVELLANEDA"
"42111","Hurto","NO","PARQUE AVELLANEDA"
"42117","Hurto","NO","PARQUE AVELLANEDA"
"42119","Hurto","NO","PARQUE AVELLANEDA"
"42121","Hurto","NO","PARQUE AVELLANEDA"
"42127","Hurto","NO","PARQUE AVELLANEDA"
"42129","Hurto","NO","PARQUE AVELLANEDA"
"42130","Hurto","NO","PARQUE AVELLANEDA"
"42131","Hurto","NO","PARQUE AVELLANEDA"
"42132","Hurto","NO","PARQUE AVELLANEDA"
"42134","Hurto","NO","PARQUE AVELLANEDA"
"42137","Hurto","NO","PARQUE AVELLANEDA"
"42138","Hurto","NO","PARQUE AVELLANEDA"
"42139","Hurto","NO","PARQUE AVELLANEDA"
"42141","Hurto","NO","PARQUE AVELLANEDA"
"42142","Hurto","NO","PARQUE AVELLANEDA"
"42146","Hurto","NO","PARQUE AVELLANEDA"
"42149","Hurto","NO","PARQUE AVELLANEDA"
"42151","Hurto","NO","PARQUE AVELLANEDA"
"42152","Hurto","NO","PARQUE AVELLANEDA"
"42155","Hurto","NO","PARQUE AVELLANEDA"
"42156","Hurto","NO","PARQUE AVELLANEDA"
"42159","Hurto","NO","PARQUE AVELLANEDA"
"42165","Hurto","NO","PARQUE AVELLANEDA"
"42168","Hurto","NO","PARQUE AVELLANEDA"
"42169","Hurto","NO","PARQUE AVELLANEDA"
"42179","Hurto","NO","PARQUE AVELLANEDA"
"42180","Hurto","NO","PARQUE AVELLANEDA"
"42183","Hurto","NO","PARQUE AVELLANEDA"
"42191","Hurto","NO","PARQUE AVELLANEDA"
"42198","Hurto","NO","PARQUE AVELLANEDA"
"42199","Hurto","NO","PARQUE AVELLANEDA"
"42203","Hurto","NO","PARQUE AVELLANEDA"
"42205","Hurto","NO","PARQUE AVELLANEDA"
"42218","Hurto","NO","PARQUE AVELLANEDA"
"42221","Hurto","NO","PARQUE AVELLANEDA"
"42232","Hurto","NO","PARQUE AVELLANEDA"
"42246","Hurto","NO","PARQUE AVELLANEDA"
"42247","Hurto","NO","PARQUE AVELLANEDA"
"42248","Hurto","NO","PARQUE AVELLANEDA"
"42249","Hurto","NO","PARQUE AVELLANEDA"
"42250","Hurto","NO","PARQUE AVELLANEDA"
"42254","Hurto","NO","PARQUE AVELLANEDA"
"42256","Hurto","NO","PARQUE AVELLANEDA"
"42263","Hurto","NO","PARQUE AVELLANEDA"
"42264","Hurto","NO","PARQUE AVELLANEDA"
"42267","Hurto","NO","PARQUE AVELLANEDA"
"42274","Hurto","NO","PARQUE AVELLANEDA"
"42279","Hurto","NO","PARQUE AVELLANEDA"
"42280","Hurto","NO","PARQUE AVELLANEDA"
"42284","Hurto","NO","PARQUE AVELLANEDA"
"42290","Hurto","NO","PARQUE AVELLANEDA"
"42293","Hurto","NO","PARQUE AVELLANEDA"
"42299","Hurto","NO","PARQUE AVELLANEDA"
"42301","Hurto","NO","PARQUE AVELLANEDA"
"42316","Hurto","NO","PARQUE AVELLANEDA"
"42317","Hurto","NO","PARQUE AVELLANEDA"
"42319","Hurto","NO","PARQUE AVELLANEDA"
"42320","Hurto","NO","PARQUE AVELLANEDA"
"42323","Hurto","NO","PARQUE AVELLANEDA"
"42327","Hurto","NO","PARQUE AVELLANEDA"
"42339","Hurto","NO","PARQUE AVELLANEDA"
"42340","Hurto","NO","PARQUE AVELLANEDA"
"42341","Hurto","NO","PARQUE AVELLANEDA"
"42346","Hurto","NO","PARQUE AVELLANEDA"
"42347","Hurto","NO","PARQUE AVELLANEDA"
"42349","Hurto","NO","PARQUE AVELLANEDA"
"42678","Hurto","NO","PARQUE AVELLANEDA"
"42681","Hurto","NO","PARQUE AVELLANEDA"
"42694","Hurto","NO","PARQUE AVELLANEDA"
"89541","Hurto","NO","PARQUE AVELLANEDA"
"89614","Hurto","NO","PARQUE AVELLANEDA"
"89615","Hurto","NO","PARQUE AVELLANEDA"
"89619","Hurto","NO","PARQUE AVELLANEDA"
"89622","Hurto","NO","PARQUE AVELLANEDA"
"89623","Hurto","NO","PARQUE AVELLANEDA"
"89626","Hurto","NO","PARQUE AVELLANEDA"
"89632","Hurto","NO","PARQUE AVELLANEDA"
"89634","Hurto","NO","PARQUE AVELLANEDA"
"89636","Hurto","NO","PARQUE AVELLANEDA"
"89638","Hurto","NO","PARQUE AVELLANEDA"
"89643","Hurto","NO","PARQUE AVELLANEDA"
"89646","Hurto","NO","PARQUE AVELLANEDA"
"89649","Hurto","NO","PARQUE AVELLANEDA"
"89650","Hurto","NO","PARQUE AVELLANEDA"
"89653","Hurto","NO","PARQUE AVELLANEDA"
"89654","Hurto","NO","PARQUE AVELLANEDA"
"89657","Hurto","NO","PARQUE AVELLANEDA"
"89661","Hurto","NO","PARQUE AVELLANEDA"
"89662","Hurto","NO","PARQUE AVELLANEDA"
"89666","Hurto","NO","PARQUE AVELLANEDA"
"89670","Hurto","NO","PARQUE AVELLANEDA"
"89671","Hurto","NO","PARQUE AVELLANEDA"
"89672","Hurto","NO","PARQUE AVELLANEDA"
"89679","Hurto","NO","PARQUE AVELLANEDA"
"89684","Hurto","NO","PARQUE AVELLANEDA"
"89694","Hurto","NO","PARQUE AVELLANEDA"
"89696","Hurto","NO","PARQUE AVELLANEDA"
"89699","Hurto","NO","PARQUE AVELLANEDA"
"89703","Hurto","NO","PARQUE AVELLANEDA"
"89705","Hurto","NO","PARQUE AVELLANEDA"
"89706","Hurto","NO","PARQUE AVELLANEDA"
"89710","Hurto","NO","PARQUE AVELLANEDA"
"89713","Hurto","NO","PARQUE AVELLANEDA"
"89716","Hurto","NO","PARQUE AVELLANEDA"
"89718","Hurto","NO","PARQUE AVELLANEDA"
"89719","Hurto","NO","PARQUE AVELLANEDA"
"89720","Hurto","NO","PARQUE AVELLANEDA"
"89726","Hurto","NO","PARQUE AVELLANEDA"
"89728","Hurto","NO","PARQUE AVELLANEDA"
"89729","Hurto","NO","PARQUE AVELLANEDA"
"89730","Hurto","NO","PARQUE AVELLANEDA"
"89731","Hurto","NO","PARQUE AVELLANEDA"
"89732","Hurto","NO","PARQUE AVELLANEDA"
"89733","Hurto","NO","PARQUE AVELLANEDA"
"89737","Hurto","NO","PARQUE AVELLANEDA"
"89738","Hurto","NO","PARQUE AVELLANEDA"
"89739","Hurto","NO","PARQUE AVELLANEDA"
"89742","Hurto","NO","PARQUE AVELLANEDA"
"89751","Hurto","NO","PARQUE AVELLANEDA"
"89753","Hurto","NO","PARQUE AVELLANEDA"
"89754","Hurto","NO","PARQUE AVELLANEDA"
"89760","Hurto","NO","PARQUE AVELLANEDA"
"89761","Hurto","NO","PARQUE AVELLANEDA"
"89762","Hurto","NO","PARQUE AVELLANEDA"
"89763","Hurto","NO","PARQUE AVELLANEDA"
"89768","Hurto","NO","PARQUE AVELLANEDA"
"89770","Hurto","NO","PARQUE AVELLANEDA"
"89775","Hurto","NO","PARQUE AVELLANEDA"
"89777","Hurto","NO","PARQUE AVELLANEDA"
"89781","Hurto","NO","PARQUE AVELLANEDA"
"89783","Hurto","NO","PARQUE AVELLANEDA"
"89784","Hurto","NO","PARQUE AVELLANEDA"
"89788","Hurto","NO","PARQUE AVELLANEDA"
"89790","Hurto","NO","PARQUE AVELLANEDA"
"89792","Hurto","NO","PARQUE AVELLANEDA"
"89793","Hurto","NO","PARQUE AVELLANEDA"
"89795","Hurto","NO","PARQUE AVELLANEDA"
"89803","Hurto","NO","PARQUE AVELLANEDA"
"89804","Hurto","NO","PARQUE AVELLANEDA"
"89806","Hurto","NO","PARQUE AVELLANEDA"
"89808","Hurto","NO","PARQUE AVELLANEDA"
"89809","Hurto","NO","PARQUE AVELLANEDA"
"89811","Hurto","NO","PARQUE AVELLANEDA"
"89812","Hurto","NO","PARQUE AVELLANEDA"
"89815","Hurto","NO","PARQUE AVELLANEDA"
"89816","Hurto","NO","PARQUE AVELLANEDA"
"89817","Hurto","NO","PARQUE AVELLANEDA"
"89818","Hurto","NO","PARQUE AVELLANEDA"
"89819","Hurto","NO","PARQUE AVELLANEDA"
"89822","Hurto","NO","PARQUE AVELLANEDA"
"89823","Hurto","NO","PARQUE AVELLANEDA"
"89828","Hurto","NO","PARQUE AVELLANEDA"
"89830","Hurto","NO","PARQUE AVELLANEDA"
"89831","Hurto","NO","PARQUE AVELLANEDA"
"89832","Hurto","NO","PARQUE AVELLANEDA"
"89833","Hurto","NO","PARQUE AVELLANEDA"
"89834","Hurto","NO","PARQUE AVELLANEDA"
"89836","Hurto","NO","PARQUE AVELLANEDA"
"89837","Hurto","NO","PARQUE AVELLANEDA"
"89841","Hurto","NO","PARQUE AVELLANEDA"
"89843","Hurto","NO","PARQUE AVELLANEDA"
"89845","Hurto","NO","PARQUE AVELLANEDA"
"89847","Hurto","NO","PARQUE AVELLANEDA"
"89848","Hurto","NO","PARQUE AVELLANEDA"
"89853","Hurto","NO","PARQUE AVELLANEDA"
"89854","Hurto","NO","PARQUE AVELLANEDA"
"89855","Hurto","NO","PARQUE AVELLANEDA"
"89857","Hurto","NO","PARQUE AVELLANEDA"
"89859","Hurto","NO","PARQUE AVELLANEDA"
"89860","Hurto","NO","PARQUE AVELLANEDA"
"89862","Hurto","NO","PARQUE AVELLANEDA"
"89871","Hurto","NO","PARQUE AVELLANEDA"
"89872","Hurto","NO","PARQUE AVELLANEDA"
"89873","Hurto","NO","PARQUE AVELLANEDA"
"89874","Hurto","NO","PARQUE AVELLANEDA"
"89880","Hurto","NO","PARQUE AVELLANEDA"
"89881","Hurto","NO","PARQUE AVELLANEDA"
"89882","Hurto","NO","PARQUE AVELLANEDA"
"89883","Hurto","NO","PARQUE AVELLANEDA"
"89885","Hurto","NO","PARQUE AVELLANEDA"
"89889","Hurto","NO","PARQUE AVELLANEDA"
"89891","Hurto","NO","PARQUE AVELLANEDA"
"89894","Hurto","NO","PARQUE AVELLANEDA"
"89900","Hurto","NO","PARQUE AVELLANEDA"
"89903","Hurto","NO","PARQUE AVELLANEDA"
"89904","Hurto","NO","PARQUE AVELLANEDA"
"89914","Hurto","NO","PARQUE AVELLANEDA"
"89915","Hurto","NO","PARQUE AVELLANEDA"
"89919","Hurto","NO","PARQUE AVELLANEDA"
"89920","Hurto","NO","PARQUE AVELLANEDA"
"89923","Hurto","NO","PARQUE AVELLANEDA"
"89925","Hurto","NO","PARQUE AVELLANEDA"
"89927","Hurto","NO","PARQUE AVELLANEDA"
"89928","Hurto","NO","PARQUE AVELLANEDA"
"89929","Hurto","NO","PARQUE AVELLANEDA"
"89931","Hurto","NO","PARQUE AVELLANEDA"
"89932","Hurto","NO","PARQUE AVELLANEDA"
"89933","Hurto","NO","PARQUE AVELLANEDA"
"89935","Hurto","NO","PARQUE AVELLANEDA"
"89937","Hurto","NO","PARQUE AVELLANEDA"
"89946","Hurto","NO","PARQUE AVELLANEDA"
"89948","Hurto","NO","PARQUE AVELLANEDA"
"89949","Hurto","NO","PARQUE AVELLANEDA"
"89952","Hurto","NO","PARQUE AVELLANEDA"
"89953","Hurto","NO","PARQUE AVELLANEDA"
"89955","Hurto","NO","PARQUE AVELLANEDA"
"89959","Hurto","NO","PARQUE AVELLANEDA"
"89961","Hurto","NO","PARQUE AVELLANEDA"
"89962","Hurto","NO","PARQUE AVELLANEDA"
"89965","Hurto","NO","PARQUE AVELLANEDA"
"89966","Hurto","NO","PARQUE AVELLANEDA"
"89970","Hurto","NO","PARQUE AVELLANEDA"
"89971","Hurto","NO","PARQUE AVELLANEDA"
"89980","Hurto","NO","PARQUE AVELLANEDA"
"89981","Hurto","NO","PARQUE AVELLANEDA"
"89982","Hurto","NO","PARQUE AVELLANEDA"
"89984","Hurto","NO","PARQUE AVELLANEDA"
"89988","Hurto","NO","PARQUE AVELLANEDA"
"89989","Hurto","NO","PARQUE AVELLANEDA"
"89995","Hurto","NO","PARQUE AVELLANEDA"
"89998","Hurto","NO","PARQUE AVELLANEDA"
"89999","Hurto","NO","PARQUE AVELLANEDA"
"90002","Hurto","NO","PARQUE AVELLANEDA"
"90008","Hurto","NO","PARQUE AVELLANEDA"
"90009","Hurto","NO","PARQUE AVELLANEDA"
"90010","Hurto","NO","PARQUE AVELLANEDA"
"90011","Hurto","NO","PARQUE AVELLANEDA"
"90013","Hurto","NO","PARQUE AVELLANEDA"
"90014","Hurto","NO","PARQUE AVELLANEDA"
"90016","Hurto","NO","PARQUE AVELLANEDA"
"90020","Hurto","NO","PARQUE AVELLANEDA"
"90021","Hurto","NO","PARQUE AVELLANEDA"
"90022","Hurto","NO","PARQUE AVELLANEDA"
"90024","Hurto","NO","PARQUE AVELLANEDA"
"90025","Hurto","NO","PARQUE AVELLANEDA"
"90026","Hurto","NO","PARQUE AVELLANEDA"
"90028","Hurto","NO","PARQUE AVELLANEDA"
"90029","Hurto","NO","PARQUE AVELLANEDA"
"90031","Hurto","NO","PARQUE AVELLANEDA"
"90033","Hurto","NO","PARQUE AVELLANEDA"
"90034","Hurto","NO","PARQUE AVELLANEDA"
"90035","Hurto","NO","PARQUE AVELLANEDA"
"90037","Hurto","NO","PARQUE AVELLANEDA"
"90039","Hurto","NO","PARQUE AVELLANEDA"
"90045","Hurto","NO","PARQUE AVELLANEDA"
"90049","Hurto","NO","PARQUE AVELLANEDA"
"90057","Hurto","NO","PARQUE AVELLANEDA"
"90061","Hurto","NO","PARQUE AVELLANEDA"
"90062","Hurto","NO","PARQUE AVELLANEDA"
"90063","Hurto","NO","PARQUE AVELLANEDA"
"90064","Hurto","NO","PARQUE AVELLANEDA"
"90067","Hurto","NO","PARQUE AVELLANEDA"
"90069","Hurto","NO","PARQUE AVELLANEDA"
"90070","Hurto","NO","PARQUE AVELLANEDA"
"90073","Hurto","NO","PARQUE AVELLANEDA"
"90074","Hurto","NO","PARQUE AVELLANEDA"
"90079","Hurto","NO","PARQUE AVELLANEDA"
"90080","Hurto","NO","PARQUE AVELLANEDA"
"90081","Hurto","NO","PARQUE AVELLANEDA"
"90086","Hurto","NO","PARQUE AVELLANEDA"
"90087","Hurto","NO","PARQUE AVELLANEDA"
"90089","Hurto","NO","PARQUE AVELLANEDA"
"90091","Hurto","NO","PARQUE AVELLANEDA"
"90093","Hurto","NO","PARQUE AVELLANEDA"
"90094","Hurto","NO","PARQUE AVELLANEDA"
"90096","Hurto","NO","PARQUE AVELLANEDA"
"90097","Hurto","NO","PARQUE AVELLANEDA"
"90100","Hurto","NO","PARQUE AVELLANEDA"
"90105","Hurto","NO","PARQUE AVELLANEDA"
"90106","Hurto","NO","PARQUE AVELLANEDA"
"90107","Hurto","NO","PARQUE AVELLANEDA"
"90108","Hurto","NO","PARQUE AVELLANEDA"
"90110","Hurto","NO","PARQUE AVELLANEDA"
"90111","Hurto","NO","PARQUE AVELLANEDA"
"90115","Hurto","NO","PARQUE AVELLANEDA"
"90119","Hurto","NO","PARQUE AVELLANEDA"
"90120","Hurto","NO","PARQUE AVELLANEDA"
"90128","Hurto","NO","PARQUE AVELLANEDA"
"90129","Hurto","NO","PARQUE AVELLANEDA"
"90131","Hurto","NO","PARQUE AVELLANEDA"
"90135","Hurto","NO","PARQUE AVELLANEDA"
"90140","Hurto","NO","PARQUE AVELLANEDA"
"90144","Hurto","NO","PARQUE AVELLANEDA"
"90147","Hurto","NO","PARQUE AVELLANEDA"
"90149","Hurto","NO","PARQUE AVELLANEDA"
"90151","Hurto","NO","PARQUE AVELLANEDA"
"90152","Hurto","NO","PARQUE AVELLANEDA"
"90154","Hurto","NO","PARQUE AVELLANEDA"
"90158","Hurto","NO","PARQUE AVELLANEDA"
"90162","Hurto","NO","PARQUE AVELLANEDA"
"90164","Hurto","NO","PARQUE AVELLANEDA"
"90165","Hurto","NO","PARQUE AVELLANEDA"
"90168","Hurto","NO","PARQUE AVELLANEDA"
"90169","Hurto","NO","PARQUE AVELLANEDA"
"90174","Hurto","NO","PARQUE AVELLANEDA"
"90177","Hurto","NO","PARQUE AVELLANEDA"
"90178","Hurto","NO","PARQUE AVELLANEDA"
"90179","Hurto","NO","PARQUE AVELLANEDA"
"90180","Hurto","NO","PARQUE AVELLANEDA"
"90182","Hurto","NO","PARQUE AVELLANEDA"
"90183","Hurto","NO","PARQUE AVELLANEDA"
"90186","Hurto","NO","PARQUE AVELLANEDA"
"90192","Hurto","NO","PARQUE AVELLANEDA"
"90193","Hurto","NO","PARQUE AVELLANEDA"
"90196","Hurto","NO","PARQUE AVELLANEDA"
"90198","Hurto","NO","PARQUE AVELLANEDA"
"90199","Hurto","NO","PARQUE AVELLANEDA"
"90200","Hurto","NO","PARQUE AVELLANEDA"
"90201","Hurto","NO","PARQUE AVELLANEDA"
"90202","Hurto","NO","PARQUE AVELLANEDA"
"90204","Hurto","NO","PARQUE AVELLANEDA"
"90205","Hurto","NO","PARQUE AVELLANEDA"
"90207","Hurto","NO","PARQUE AVELLANEDA"
"90208","Hurto","NO","PARQUE AVELLANEDA"
"90210","Hurto","NO","PARQUE AVELLANEDA"
"90211","Hurto","NO","PARQUE AVELLANEDA"
"90213","Hurto","NO","PARQUE AVELLANEDA"
"90214","Hurto","NO","PARQUE AVELLANEDA"
"90216","Hurto","NO","PARQUE AVELLANEDA"
"90217","Hurto","NO","PARQUE AVELLANEDA"
"90218","Hurto","NO","PARQUE AVELLANEDA"
"90221","Hurto","NO","PARQUE AVELLANEDA"
"90230","Hurto","NO","PARQUE AVELLANEDA"
"90232","Hurto","NO","PARQUE AVELLANEDA"
"90236","Hurto","NO","PARQUE AVELLANEDA"
"90239","Hurto","NO","PARQUE AVELLANEDA"
"90240","Hurto","NO","PARQUE AVELLANEDA"
"90244","Hurto","NO","PARQUE AVELLANEDA"
"90245","Hurto","NO","PARQUE AVELLANEDA"
"90247","Hurto","NO","PARQUE AVELLANEDA"
"90248","Hurto","NO","PARQUE AVELLANEDA"
"90257","Hurto","NO","PARQUE AVELLANEDA"
"90258","Hurto","NO","PARQUE AVELLANEDA"
"90259","Hurto","NO","PARQUE AVELLANEDA"
"90260","Hurto","NO","PARQUE AVELLANEDA"
"90261","Hurto","NO","PARQUE AVELLANEDA"
"90263","Hurto","NO","PARQUE AVELLANEDA"
"90264","Hurto","NO","PARQUE AVELLANEDA"
"90265","Hurto","NO","PARQUE AVELLANEDA"
"90266","Hurto","NO","PARQUE AVELLANEDA"
"90268","Hurto","NO","PARQUE AVELLANEDA"
"90269","Hurto","NO","PARQUE AVELLANEDA"
"90274","Hurto","NO","PARQUE AVELLANEDA"
"90275","Hurto","NO","PARQUE AVELLANEDA"
"90276","Hurto","NO","PARQUE AVELLANEDA"
"90280","Hurto","NO","PARQUE AVELLANEDA"
"90282","Hurto","NO","PARQUE AVELLANEDA"
"90284","Hurto","NO","PARQUE AVELLANEDA"
"90286","Hurto","NO","PARQUE AVELLANEDA"
"90288","Hurto","NO","PARQUE AVELLANEDA"
"90291","Hurto","NO","PARQUE AVELLANEDA"
"90292","Hurto","NO","PARQUE AVELLANEDA"
"90295","Hurto","NO","PARQUE AVELLANEDA"
"90296","Hurto","NO","PARQUE AVELLANEDA"
"90297","Hurto","NO","PARQUE AVELLANEDA"
"90301","Hurto","NO","PARQUE AVELLANEDA"
"90306","Hurto","NO","PARQUE AVELLANEDA"
"90307","Hurto","NO","PARQUE AVELLANEDA"
"90308","Hurto","NO","PARQUE AVELLANEDA"
"90309","Hurto","NO","PARQUE AVELLANEDA"
"90313","Hurto","NO","PARQUE AVELLANEDA"
"90317","Hurto","NO","PARQUE AVELLANEDA"
"90318","Hurto","NO","PARQUE AVELLANEDA"
"90319","Hurto","NO","PARQUE AVELLANEDA"
"90320","Hurto","NO","PARQUE AVELLANEDA"
"90322","Hurto","NO","PARQUE AVELLANEDA"
"90323","Hurto","NO","PARQUE AVELLANEDA"
"90324","Hurto","NO","PARQUE AVELLANEDA"
"90326","Hurto","NO","PARQUE AVELLANEDA"
"90328","Hurto","NO","PARQUE AVELLANEDA"
"90330","Hurto","NO","PARQUE AVELLANEDA"
"90332","Hurto","NO","PARQUE AVELLANEDA"
"90336","Hurto","NO","PARQUE AVELLANEDA"
"90338","Hurto","NO","PARQUE AVELLANEDA"
"90340","Hurto","NO","PARQUE AVELLANEDA"
"90348","Hurto","NO","PARQUE AVELLANEDA"
"90350","Hurto","NO","PARQUE AVELLANEDA"
"90353","Hurto","NO","PARQUE AVELLANEDA"
"90354","Hurto","NO","PARQUE AVELLANEDA"
"90356","Hurto","NO","PARQUE AVELLANEDA"
"90357","Hurto","NO","PARQUE AVELLANEDA"
"90358","Hurto","NO","PARQUE AVELLANEDA"
"90359","Hurto","NO","PARQUE AVELLANEDA"
"90365","Hurto","NO","PARQUE AVELLANEDA"
"90368","Hurto","NO","PARQUE AVELLANEDA"
"90369","Hurto","NO","PARQUE AVELLANEDA"
"90371","Hurto","NO","PARQUE AVELLANEDA"
"90372","Hurto","NO","PARQUE AVELLANEDA"
"90373","Hurto","NO","PARQUE AVELLANEDA"
"118746","Hurto","NO","PARQUE AVELLANEDA"
"121210","Hurto","NO","PARQUE AVELLANEDA"
"121212","Hurto","NO","PARQUE AVELLANEDA"
"123630","Hurto","NO","PARQUE AVELLANEDA"
"123638","Hurto","NO","PARQUE AVELLANEDA"
"123641","Hurto","NO","PARQUE AVELLANEDA"
"123645","Hurto","NO","PARQUE AVELLANEDA"
"123647","Hurto","NO","PARQUE AVELLANEDA"
"123649","Hurto","NO","PARQUE AVELLANEDA"
"123650","Hurto","NO","PARQUE AVELLANEDA"
"123651","Hurto","NO","PARQUE AVELLANEDA"
"123652","Hurto","NO","PARQUE AVELLANEDA"
"123658","Hurto","NO","PARQUE AVELLANEDA"
"123659","Hurto","NO","PARQUE AVELLANEDA"
"123660","Hurto","NO","PARQUE AVELLANEDA"
"123661","Hurto","NO","PARQUE AVELLANEDA"
"123662","Hurto","NO","PARQUE AVELLANEDA"
"123664","Hurto","NO","PARQUE AVELLANEDA"
"123665","Hurto","NO","PARQUE AVELLANEDA"
"123666","Hurto","NO","PARQUE AVELLANEDA"
"123668","Hurto","NO","PARQUE AVELLANEDA"
"123670","Hurto","NO","PARQUE AVELLANEDA"
"123672","Hurto","NO","PARQUE AVELLANEDA"
"123675","Hurto","NO","PARQUE AVELLANEDA"
"123677","Hurto","NO","PARQUE AVELLANEDA"
"123678","Hurto","NO","PARQUE AVELLANEDA"
"123679","Hurto","NO","PARQUE AVELLANEDA"
"123685","Hurto","NO","PARQUE AVELLANEDA"
"123688","Hurto","NO","PARQUE AVELLANEDA"
"123689","Hurto","NO","PARQUE AVELLANEDA"
"123691","Hurto","NO","PARQUE AVELLANEDA"
"123693","Hurto","NO","PARQUE AVELLANEDA"
"123695","Hurto","NO","PARQUE AVELLANEDA"
"123699","Hurto","NO","PARQUE AVELLANEDA"
"123702","Hurto","NO","PARQUE AVELLANEDA"
"123705","Hurto","NO","PARQUE AVELLANEDA"
"123706","Hurto","NO","PARQUE AVELLANEDA"
"123707","Hurto","NO","PARQUE AVELLANEDA"
"123709","Hurto","NO","PARQUE AVELLANEDA"
"123710","Hurto","NO","PARQUE AVELLANEDA"
"123712","Hurto","NO","PARQUE AVELLANEDA"
"123713","Hurto","NO","PARQUE AVELLANEDA"
"123716","Hurto","NO","PARQUE AVELLANEDA"
"123717","Hurto","NO","PARQUE AVELLANEDA"
"123719","Hurto","NO","PARQUE AVELLANEDA"
"123723","Hurto","NO","PARQUE AVELLANEDA"
"123724","Hurto","NO","PARQUE AVELLANEDA"
"123725","Hurto","NO","PARQUE AVELLANEDA"
"123726","Hurto","NO","PARQUE AVELLANEDA"
"123727","Hurto","NO","PARQUE AVELLANEDA"
"123738","Hurto","NO","PARQUE AVELLANEDA"
"123739","Hurto","NO","PARQUE AVELLANEDA"
"124721","Hurto","NO","PARQUE AVELLANEDA"
"126073","Hurto","NO","PARQUE AVELLANEDA"
"126074","Hurto","NO","PARQUE AVELLANEDA"
"126078","Hurto","NO","PARQUE AVELLANEDA"
"126080","Hurto","NO","PARQUE AVELLANEDA"
"126081","Hurto","NO","PARQUE AVELLANEDA"
"126082","Hurto","NO","PARQUE AVELLANEDA"
"126083","Hurto","NO","PARQUE AVELLANEDA"
"126087","Hurto","NO","PARQUE AVELLANEDA"
"126089","Hurto","NO","PARQUE AVELLANEDA"
"126090","Hurto","NO","PARQUE AVELLANEDA"
"126093","Hurto","NO","PARQUE AVELLANEDA"
"126094","Hurto","NO","PARQUE AVELLANEDA"
"126095","Hurto","NO","PARQUE AVELLANEDA"
"126096","Hurto","NO","PARQUE AVELLANEDA"
"126098","Hurto","NO","PARQUE AVELLANEDA"
"126100","Hurto","NO","PARQUE AVELLANEDA"
"126101","Hurto","NO","PARQUE AVELLANEDA"
"126102","Hurto","NO","PARQUE AVELLANEDA"
"126103","Hurto","NO","PARQUE AVELLANEDA"
"126108","Hurto","NO","PARQUE AVELLANEDA"
"126109","Hurto","NO","PARQUE AVELLANEDA"
"126111","Hurto","NO","PARQUE AVELLANEDA"
"126112","Hurto","NO","PARQUE AVELLANEDA"
