Periodo,Sector,Departamento,Cargo,Provincia,Sueldo_Min_ARS,Sueldo_Max_ARS,Sueldo_Min_USD,Sueldo_Max_USD
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Cobranzas,Patagonia,1798000.23113647,2511900,1612.55626110894,2252.82511210762
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Cobranzas,Buenos Aires,1438400.18490918,1773090.35682688,1290.04500888716,1590.21556666088
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Cobranzas,Cuyo,1265792.16272008,1560319.51400765,1135.2396078207,1399.38969866157
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Cobranzas,Litoral,1323328.17011645,1631243.12828073,1186.84140817619,1462.99832132801
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Cobranzas,NEA,1186680.15255007,1462799.54438218,1064.2871323319,1311.92784249523
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Cobranzas,NOA,1222640.1571728,1507126.80330285,1096.53825755408,1351.68323166175
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Cobranzas,Patagonia,1798000.23113647,2216362.9460336,1612.55626110894,1987.7694583261
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Cobranzas,Buenos Aires,1438400.18490918,1773090.35682688,1290.04500888716,1590.21556666088
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Cobranzas,Cuyo,1265792.16272008,1560319.51400765,1135.2396078207,1399.38969866157
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Cobranzas,Litoral,1323328.17011645,1631243.12828073,1186.84140817619,1462.99832132801
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Cobranzas,NEA,1186680.15255007,1462799.54438218,1064.2871323319,1311.92784249523
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Cobranzas,NOA,1222640.1571728,1507126.80330285,1096.53825755408,1351.68323166175
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Cobranzas,Patagonia,1798000.23113647,2216362.9460336,1612.55626110894,1987.7694583261
2024-Q3,IT,Administracion Y Finanzas,Analista de Cobranzas,Buenos Aires,1438400.18490918,2009520.48249125,1290.04500888716,1802.26052241368
2024-Q3,IT,Administracion Y Finanzas,Analista de Cobranzas,Cuyo,1265792.16272008,1768378.0245923,1135.2396078207,1585.98925972404
2024-Q3,IT,Administracion Y Finanzas,Analista de Cobranzas,Litoral,1323328.17011645,1848758.84389195,1186.84140817619,1658.07968062058
2024-Q3,IT,Administracion Y Finanzas,Analista de Cobranzas,NEA,1186680.15255007,1657854.39805528,1064.2871323319,1486.86493099128
2024-Q3,IT,Administracion Y Finanzas,Analista de Cobranzas,NOA,1222640.1571728,1708092.41011756,1096.53825755408,1531.92144405162
2024-Q3,IT,Administracion Y Finanzas,Analista de Cobranzas,Patagonia,1798000.23113647,2511900.60311406,1612.55626110894,2252.82565301709
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Cobranzas,Buenos Aires,1558260,2009520.48249125,1397.54260089686,1802.26052241368
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Cobranzas,Cuyo,1371268.8,1768378.0245923,1229.83748878924,1585.98925972404
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Cobranzas,Litoral,1433599.2,1848758.84389195,1285.73919282511,1658.07968062058
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Cobranzas,NEA,1285564.5,1657854.39805528,1152.97264573991,1486.86493099128
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Cobranzas,NOA,1324521,1708092.41011756,1187.91121076233,1531.92144405162
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Cobranzas,Patagonia,1947825,2511900.60311406,1746.92825112108,2252.82565301709
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Cobranzas,Buenos Aires,1438400.18490918,2009520.48249125,1290.04500888716,1802.26052241368
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Cobranzas,Cuyo,1265792.16272008,1768378.0245923,1135.2396078207,1585.98925972404
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Cobranzas,Litoral,1323328.17011645,1848758.84389195,1186.84140817619,1658.07968062058
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Cobranzas,NEA,1186680.15255007,1657854.39805528,1064.2871323319,1486.86493099128
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Cobranzas,NOA,1222640.1571728,1708092.41011756,1096.53825755408,1531.92144405162
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Cobranzas,Patagonia,1798000.23113647,2511900.60311406,1612.55626110894,2252.82565301709
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Cobranzas,Buenos Aires,1438400.18490918,1773085.35682687,1290.04500888716,1590.21108235594
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Cobranzas,Cuyo,1265792.16272008,1560315.11400765,1135.2396078207,1399.38575247323
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Cobranzas,Litoral,1323328.17011645,1631238.52828072,1186.84140817619,1462.99419576746
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Cobranzas,NEA,1186680.15255007,1462795.41938217,1064.2871323319,1311.92414294365
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Cobranzas,NOA,1222640.1571728,1507122.55330284,1096.53825755408,1351.67942000255
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Cobranzas,Patagonia,1798000.23113647,2216356.69603359,1612.55626110894,1987.76385294492
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Cobranzas,Buenos Aires,1419960,1654860,1273.5067264574,1484.17937219731
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Cobranzas,Cuyo,1249564.8,1456276.8,1120.68591928251,1306.07784753363
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Cobranzas,Litoral,1306363.2,1522471.2,1171.62618834081,1365.44502242152
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Cobranzas,NEA,1171467,1365259.5,1050.64304932735,1224.44798206278
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Cobranzas,NOA,1206966,1406631,1082.48071748879,1261.55246636771
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Cobranzas,Patagonia,1774950,2068575,1591.88340807175,1855.22421524664
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Cobranzas,Buenos Aires,1444890,1781630,1295.86547085202,1597.87443946188
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Cobranzas,Cuyo,1271503.2,1567834.4,1140.36161434978,1406.12950672646
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Cobranzas,Litoral,1329298.8,1639099.6,1192.19623318386,1470.04448430493
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Cobranzas,NEA,1192034.25,1469844.75,1069.08901345291,1318.24641255605
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Cobranzas,NOA,1228156.5,1514385.5,1101.48565022422,1358.1932735426
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Cobranzas,Patagonia,1806112.5,2227037.5,1619.83183856502,1997.34304932735
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Contabilidad,Buenos Aires,1501000,1975600,1346.18834080717,1771.83856502242
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Contabilidad,Cuyo,1320880,1738528,1184.64573991031,1559.21793721973
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Contabilidad,Litoral,1380920,1817552,1238.4932735426,1630.09147982063
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Contabilidad,NEA,1238325,1629870,1110.60538116592,1461.7668161435
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Contabilidad,NOA,1275850,1679260,1144.2600896861,1506.06278026906
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Contabilidad,Patagonia,1876250,2469500,1682.73542600897,2214.79820627803
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Contabilidad,Buenos Aires,1492200,2222490,1338.29596412556,1993.26457399103
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Contabilidad,Cuyo,1313136,1955791.2,1177.70044843049,1754.07282511211
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Contabilidad,Litoral,1372824,2044690.8,1231.23228699552,1833.80340807175
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Contabilidad,NEA,1231065,1833554.25,1104.09417040359,1644.4432735426
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Contabilidad,NOA,1268370,1889116.5,1137.55156950673,1694.27488789238
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Contabilidad,Patagonia,1865250,2778112.5,1672.86995515695,2491.58071748879
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Contabilidad,Buenos Aires,1501099.97894697,1975600,1346.27800802419,1771.83856502242
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Contabilidad,Cuyo,1320967.98147333,1738528,1184.72464706128,1559.21793721973
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Contabilidad,Litoral,1381011.98063121,1817552,1238.57576738225,1630.09147982063
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Contabilidad,NEA,1238407.48263125,1629870,1110.67935661996,1461.7668161435
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Contabilidad,NOA,1275934.98210492,1679260,1144.33630682056,1506.06278026906
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Contabilidad,Patagonia,1876374.97368371,2469500,1682.84751003023,2214.79820627803
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Contabilidad,Buenos Aires,1501099.97894697,1975600,1346.27800802419,1771.83856502242
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Contabilidad,Cuyo,1320967.98147333,1738528,1184.72464706128,1559.21793721973
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Contabilidad,Litoral,1381011.98063121,1817552,1238.57576738225,1630.09147982063
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Contabilidad,NEA,1238407.48263125,1629870,1110.67935661996,1461.7668161435
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Contabilidad,NOA,1275934.98210492,1679260,1144.33630682056,1506.06278026906
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Contabilidad,Patagonia,1876374.97368371,2469500,1682.84751003023,2214.79820627803
2024-Q3,IT,Administracion Y Finanzas,Analista de Contabilidad,Buenos Aires,1492239.55266523,2222500,1338.33143736792,1993.2735426009
2024-Q3,IT,Administracion Y Finanzas,Analista de Contabilidad,Cuyo,1313170.8063454,1955800,1177.73166488377,1754.08071748879
2024-Q3,IT,Administracion Y Finanzas,Analista de Contabilidad,Litoral,1372860.38845201,2044700,1231.26492237848,1833.81165919283
2024-Q3,IT,Administracion Y Finanzas,Analista de Contabilidad,NEA,1231097.63094881,1833562.5,1104.12343582853,1644.45067264574
2024-Q3,IT,Administracion Y Finanzas,Analista de Contabilidad,NOA,1268403.61976545,1889125,1137.58172176274,1694.28251121076
2024-Q3,IT,Administracion Y Finanzas,Analista de Contabilidad,Patagonia,1865299.44083154,2778125,1672.9142967099,2491.59192825112
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Contabilidad,Buenos Aires,1492239.55266523,2222500,1338.33143736792,1993.2735426009
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Contabilidad,Cuyo,1313170.8063454,1955800,1177.73166488377,1754.08071748879
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Contabilidad,Litoral,1372860.38845201,2044700,1231.26492237848,1833.81165919283
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Contabilidad,NEA,1231097.63094881,1833562.5,1104.12343582853,1644.45067264574
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Contabilidad,NOA,1268403.61976545,1889125,1137.58172176274,1694.28251121076
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Contabilidad,Patagonia,1865299.44083154,2778125,1672.9142967099,2491.59192825112
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Contabilidad,Buenos Aires,1616590,2222500,1449.85650224215,1993.2735426009
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Contabilidad,Cuyo,1422599.2,1955800,1275.87372197309,1754.08071748879
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Contabilidad,Litoral,1487262.8,2044700,1333.86798206278,1833.81165919283
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Contabilidad,NEA,1333686.75,1833562.5,1196.13161434978,1644.45067264574
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Contabilidad,NOA,1374101.5,1889125,1232.37802690583,1694.28251121076
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Contabilidad,Patagonia,2020737.5,2778125,1812.32062780269,2491.59192825112
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Contabilidad,Buenos Aires,1501100,1975660,1346.27802690583,1771.89237668161
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Contabilidad,Cuyo,1320968,1738580.8,1184.72466367713,1559.26529147982
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Contabilidad,Litoral,1381012,1817607.2,1238.57578475336,1630.14098654709
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Contabilidad,NEA,1238407.5,1629919.5,1110.67937219731,1461.81121076233
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Contabilidad,NOA,1275935,1679311,1144.33632286996,1506.10852017937
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Contabilidad,Patagonia,1876375,2469575,1682.84753363229,2214.86547085202
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Contabilidad,Buenos Aires,1385700,1852144.84625625,1242.7802690583,1661.11645404148
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Contabilidad,Cuyo,1219416,1629887.4647055,1093.6466367713,1461.7824795565
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Contabilidad,Litoral,1274844,1703973.25855575,1143.35784753363,1528.22713771816
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Contabilidad,NEA,1143202.5,1528019.49816141,1025.29372197309,1370.42107458422
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Contabilidad,NOA,1177845,1574323.11931781,1056.36322869955,1411.94898593526
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Contabilidad,Patagonia,1732125,2315181.05782031,1553.47533632287,2076.39556755185
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Contabilidad,Buenos Aires,1505100,1979580.32999999,1349.86547085202,1775.408367713
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Contabilidad,Cuyo,1324488,1742030.69039999,1187.88161434978,1562.35936358743
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Contabilidad,Litoral,1384692,1821213.90359999,1241.87623318386,1633.37569829596
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Contabilidad,NEA,1241707.5,1633153.77224999,1113.63901345291,1464.71190336322
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Contabilidad,NOA,1279335,1682643.28049999,1147.38565022422,1509.09711255604
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Contabilidad,Patagonia,1881375,2474475.41249999,1687.33183856502,2219.26045964125
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Control de Gestión,Buenos Aires,1802200,2414500,1616.32286995516,2165.47085201794
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Control de Gestión,Cuyo,1585936,2124760,1422.36412556054,1905.61434977578
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Control de Gestión,Litoral,1658024,2221340,1487.01704035874,1992.2331838565
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Control de Gestión,NEA,1486815,1991962.5,1333.466367713,1786.5134529148
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Control de Gestión,NOA,1531870,2052325,1373.87443946188,1840.65022421525
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Control de Gestión,Patagonia,2252750,3018125,2020.40358744395,2706.83856502242
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Control de Gestión,Buenos Aires,1931000,2548800,1731.83856502242,2285.91928251121
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Control de Gestión,Cuyo,1699280,2242944,1524.01793721973,2011.60896860987
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Control de Gestión,Litoral,1776520,2344896,1593.29147982063,2103.04573991031
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Control de Gestión,NEA,1593075,2102760,1428.7668161435,1885.88340807175
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Control de Gestión,NOA,1641350,2166480,1472.06278026906,1943.03139013453
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Control de Gestión,Patagonia,2413750,3186000,2164.79820627803,2857.39910313901
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Control de Gestión,Buenos Aires,1802200,2414500,1616.32286995516,2165.47085201794
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Control de Gestión,Cuyo,1585936,2124760,1422.36412556054,1905.61434977578
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Control de Gestión,Litoral,1658024,2221340,1487.01704035874,1992.2331838565
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Control de Gestión,NEA,1486815,1991962.5,1333.466367713,1786.5134529148
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Control de Gestión,NOA,1531870,2052325,1373.87443946188,1840.65022421525
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Control de Gestión,Patagonia,2252750,3018125,2020.40358744395,2706.83856502242
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Control de Gestión,Buenos Aires,1931000,2548740,1731.83856502242,2285.86547085202
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Control de Gestión,Cuyo,1699280,2242891.2,1524.01793721973,2011.56161434978
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Control de Gestión,Litoral,1776520,2344840.8,1593.29147982063,2102.99623318386
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Control de Gestión,NEA,1593075,2102710.5,1428.7668161435,1885.83901345291
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Control de Gestión,NOA,1641350,2166429,1472.06278026906,1942.98565022422
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Control de Gestión,Patagonia,2413750,3185925,2164.79820627803,2857.33183856502
2024-Q3,IT,Administracion Y Finanzas,Analista de Control de Gestión,Buenos Aires,2059869.63370938,2682980,1847.41671184698,2406.2600896861
2024-Q3,IT,Administracion Y Finanzas,Analista de Control de Gestión,Cuyo,1812685.27766425,2361022.4,1625.72670642534,2117.50887892377
2024-Q3,IT,Administracion Y Finanzas,Analista de Control de Gestión,Litoral,1895080.06301263,2468341.6,1699.62337489922,2213.75928251121
2024-Q3,IT,Administracion Y Finanzas,Analista de Control de Gestión,NEA,1699392.44781024,2213458.5,1524.11878727376,1985.16457399103
2024-Q3,IT,Administracion Y Finanzas,Analista de Control de Gestión,NOA,1750889.18865297,2280533,1570.30420506993,2045.32107623318
2024-Q3,IT,Administracion Y Finanzas,Analista de Control de Gestión,Patagonia,2574837.04213673,3353725,2309.27088980873,3007.82511210762
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Control de Gestión,Buenos Aires,1931000,2548700,1731.83856502242,2285.82959641256
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Control de Gestión,Cuyo,1699280,2242856,1524.01793721973,2011.53004484305
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Control de Gestión,Litoral,1776520,2344804,1593.29147982063,2102.96322869955
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Control de Gestión,NEA,1593075,2102677.5,1428.7668161435,1885.80941704036
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Control de Gestión,NOA,1641350,2166395,1472.06278026906,1942.95515695067
2024-Q3,Lab & Pharma,Administracion Y Finanzas,Analista de Control de Gestión,Patagonia,2413750,3185875,2164.79820627803,2857.2869955157
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Control de Gestión,Buenos Aires,2059869.63370938,2682980,1847.41671184698,2406.2600896861
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Control de Gestión,Cuyo,1812685.27766425,2361022.4,1625.72670642534,2117.50887892377
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Control de Gestión,Litoral,1895080.06301263,2468341.6,1699.62337489922,2213.75928251121
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Control de Gestión,NEA,1699392.44781024,2213458.5,1524.11878727376,1985.16457399103
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Control de Gestión,NOA,1750889.18865297,2280533,1570.30420506993,2045.32107623318
2024-Q3,Manufactura,Administracion Y Finanzas,Analista de Control de Gestión,Patagonia,2574837.04213673,3353725,2309.27088980873,3007.82511210762
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Control de Gestión,Buenos Aires,1802200,2280600,1616.32286995516,2045.38116591928
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Control de Gestión,Cuyo,1585936,2006928,1422.36412556054,1799.93542600897
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Control de Gestión,Litoral,1658024,2098152,1487.01704035874,1881.75067264574
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Control de Gestión,NEA,1486815,1881495,1333.466367713,1687.43946188341
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Control de Gestión,NOA,1531870,1938510,1373.87443946188,1738.57399103139
2024-Q3,Retail & Comercio,Administracion Y Finanzas,Analista de Control de Gestión,Patagonia,2252750,2850750,2020.40358744395,2556.7264573991
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Control de Gestión,Buenos Aires,1802200,2280600,1616.32286995516,2045.38116591928
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Control de Gestión,Cuyo,1585936,2006928,1422.36412556054,1799.93542600897
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Control de Gestión,Litoral,1658024,2098152,1487.01704035874,1881.75067264574
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Control de Gestión,NEA,1486815,1881495,1333.466367713,1687.43946188341
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Control de Gestión,NOA,1531870,1938510,1373.87443946188,1738.57399103139
2024-Q3,Servicios,Administracion Y Finanzas,Analista de Control de Gestión,Patagonia,2252750,2850750,2020.40358744395,2556.7264573991
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Control de Gestión,Buenos Aires,1924399.52830125,2545000,1725.918859463,2282.51121076233
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Control de Gestión,Cuyo,1693471.5849051,2239600,1518.80859632744,2008.60986547085
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Control de Gestión,Litoral,1770447.56603715,2341400,1587.84535070596,2099.91031390135
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Control de Gestión,NEA,1587629.61084853,2099625,1423.88305905698,1883.07174887892
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Control de Gestión,NOA,1635739.59905606,2163250,1467.03103054355,1940.13452914798
2024-Q3,Transporte y logística,Administracion Y Finanzas,Analista de Control de Gestión,Patagonia,2405499.41037656,3181250,2157.39857432875,2853.13901345291
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Impuestos,Buenos Aires,1464350,2095250,1313.31838565022,1879.14798206278
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Impuestos,Cuyo,1288628,1843820,1155.7201793722,1653.65022421525
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Impuestos,Litoral,1347202,1927630,1208.25291479821,1728.81614349776
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Impuestos,NEA,1208088.75,1728581.25,1083.48766816144,1550.29708520179
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Impuestos,NOA,1244697.5,1780962.5,1116.32062780269,1597.27578475336
2024-Q3,Automotriz,Administracion Y Finanzas,Analista de Impuestos,Patagonia,1830437.5,2619062.5,1641.64798206278,2348.93497757848
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Impuestos,Buenos Aires,1448300,2211700,1298.92376681614,1983.58744394619
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Impuestos,Cuyo,1274504,1946296,1143.05291479821,1745.55695067265
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Impuestos,Litoral,1332436,2034764,1195.00986547085,1824.90044843049
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Impuestos,NEA,1194847.5,1824652.5,1071.61210762332,1636.45964125561
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Impuestos,NOA,1231055,1879945,1104.08520179372,1686.04932735426
2024-Q3,Banca & Serv Financieros,Administracion Y Finanzas,Analista de Impuestos,Patagonia,1810375,2764625,1623.65470852018,2479.48430493274
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Impuestos,Buenos Aires,1464000,2095200,1313.00448430493,1879.10313901345
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Impuestos,Cuyo,1288320,1843776,1155.44394618834,1653.61076233184
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Impuestos,Litoral,1346880,1927584,1207.96412556054,1728.77488789238
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Impuestos,NEA,1207800,1728540,1083.22869955157,1550.2600896861
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Impuestos,NOA,1244400,1780920,1116.05381165919,1597.23766816144
2024-Q3,Consumo masivo,Administracion Y Finanzas,Analista de Impuestos,Patagonia,1830000,2619000,1641.25560538117,2348.87892376682
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Impuestos,Buenos Aires,1448000,2211800,1298.65470852018,1983.67713004484
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Impuestos,Cuyo,1274240,1946384,1142.81614349776,1745.63587443946
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Impuestos,Litoral,1332160,2034856,1194.76233183856,1824.98295964126
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Impuestos,NEA,1194600,1824735,1071.39013452915,1636.533632287
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Impuestos,NOA,1230800,1880030,1103.85650224215,1686.12556053812
2024-Q3,Energía y Petróleo,Administracion Y Finanzas,Analista de Impuestos,Patagonia,1810000,2764750,1623.31838565022,2479.59641255605
2024-Q3,IT,Administracion Y Finanzas,Analista de Impuestos,Buenos Aires,1544900,2328200,1385.56053811659,2088.07174887892
2024-Q3,IT,Administracion Y Finanzas,Analista de Impuestos,Cuyo,1359512,2048816,1219.2932735426,1837.50313901345
2024-Q3,IT,Administracion Y Finanzas,Analista de Impuestos,Litoral,1421308,2141944,1274.71569506726,1921.02600896861
2024-Q3,IT,Administracion Y Finanzas,Analista de Impuestos,NEA,1274542.5,1920765,1143.08744394619,1722.65919282511
2024-Q3,IT,Administracion Y Finanzas,Analista de Impuestos,NOA,1313165,1978970,1177.7264573991,1774.86098654709
